Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 None	0.002	0.0034	0.9956	0.0	0.0	0.0	-0.214	-0.297	-91.522	34.85	-5471	-138	-6539	333.1050714	32.5630295	0.0	0.0	0.6976	0.00018	-0.00177	-0.7164
 None	0.002	0.0034	0.9956	0.0	0.0	0.0	-0.214	-0.297	-91.522	34.85	-5471	-138	-6539	333.1050714	32.5630295	0.0	0.0	0.6976	0.00018	-0.00177	-0.7164
 None	0.002	0.0034	0.9956	0.0	0.0	0.0	-0.214	-0.297	-91.522	34.85	-5471	-138	-6539	333.1050714	32.5630295	0.0	0.0	0.6976	0.00018	-0.00177	-0.7164
 None	0.0015	0.0029	0.9971	0.0	0.0	0.0	-0.214	-0.297	-91.522	34.87	-5470	-170	-6546	333.1050714	32.5630295	0.0	0.0	0.6976	0.00018	-0.00177	-0.7164
 None	0.0015	0.0029	0.9971	0.0	0.0	0.0	-0.214	-0.297	-91.522	34.87	-5470	-170	-6546	333.1050714	32.5630295	0.0	0.0	0.6976	0.00018	-0.00177	-0.7164
 None	0.0015	0.0029	0.9971	0.0	0.0	0.0	-0.214	-0.297	-91.522	34.87	-5470	-170	-6546	333.1050714	32.5630295	0.0	0.0	0.6976	0.00018	-0.00177	-0.7164
 None	0.0015	0.0029	0.9971	0.0	0.0	0.0	-0.214	-0.297	-91.522	34.87	-5470	-170	-6546	333.1050714	32.5630295	0.0	0.0	0.6976	0.00018	-0.00177	-0.7164
 None	0.0024	0.0039	0.9966	0.0	0.0	0.0	-0.214	-0.297	-91.522	34.85	-5461	-178	-6530	333.1050714	32.5630295	0.0	0.0	0.6976	0.00018	-0.00177	-0.7164
 None	0.0024	0.0039	0.9966	0.0	0.0	0.0	-0.214	-0.297	-91.522	34.85	-5461	-178	-6530	333.1050714	32.5630295	0.0	0.0	0.6976	0.00018	-0.00177	-0.7164
 None	0.0024	0.0039	0.9966	0.0	0.0	0.0	-0.214	-0.297	-91.522	34.85	-5461	-178	-6530	333.1050714	32.5630295	0.0	0.0	0.6976	0.00018	-0.00177	-0.7164
 None	0.0024	0.0039	0.9966	0.0	0.0	0.0	-0.214	-0.297	-91.522	34.85	-5461	-178	-6530	333.1050714	32.5630295	0.0	0.0	0.6976	0.00018	-0.00177	-0.7164
 None	0.0005	0.0029	0.9961	0.0	0.0	0.0	-0.214	-0.297	-91.522	34.86	-5484	-180	-6490	333.1050714	32.5630295	0.0	0.0	0.6976	0.00018	-0.00177	-0.7164
 None	0.0005	0.0029	0.9961	0.0	0.0	0.0	-0.214	-0.297	-91.522	34.86	-5484	-180	-6490	333.1050714	32.5630295	0.0	0.0	0.6976	0.00018	-0.00177	-0.7164
 None	0.0005	0.0029	0.9961	0.0	0.0	0.0	-0.214	-0.297	-91.522	34.86	-5484	-180	-6490	333.1050714	32.5630295	0.0	0.0	0.6976	0.00018	-0.00177	-0.7164
 None	0.0005	0.0029	0.9961	0.0	0.0	0.0	-0.214	-0.297	-91.522	34.86	-5484	-180	-6490	333.1050714	32.5630295	0.0	0.0	0.6976	0.00018	-0.00177	-0.7164
 None	0.002	0.0024	0.9966	0.0	0.0	0.0	-0.214	-0.297	-91.522	34.88	-5487	-160	-6538	333.1050714	32.5630295	0.0	0.0	0.6976	0.00018	-0.00177	-0.7164
 None	0.002	0.0024	0.9966	0.0	0.0	0.0	-0.214	-0.297	-91.522	34.88	-5487	-160	-6538	333.1050714	32.5630295	0.0	0.0	0.6976	0.00018	-0.00177	-0.7164
 None	0.002	0.0024	0.9966	0.0	0.0	0.0	-0.214	-0.297	-91.522	34.88	-5487	-160	-6538	333.1050714	32.5630295	0.0	0.0	0.6976	0.00018	-0.00177	-0.7164
 None	0.002	0.0024	0.9966	0.0	0.0	0.0	-0.214	-0.297	-91.522	34.88	-5487	-160	-6538	333.1050714	32.5630295	0.0	0.0	0.6976	0.00018	-0.00177	-0.7164
 None	0.002	0.0029	0.9966	0.0	0.0	0.0	-0.214	-0.297	-91.522	34.84	-5491	-173	-6547	333.1050714	32.5630295	0.0	0.0	0.6976	0.00018	-0.00177	-0.7164
 None	0.002	0.0029	0.9966	0.0	0.0	0.0	-0.214	-0.297	-91.522	34.84	-5491	-173	-6547	333.1050714	32.5630295	0.0	0.0	0.6976	0.00018	-0.00177	-0.7164
 None	0.002	0.0029	0.9966	0.0	0.0	0.0	-0.214	-0.297	-91.522	34.84	-5491	-173	-6547	333.1050714	32.5630295	0.0	0.0	0.6976	0.00018	-0.00177	-0.7164
 None	0.002	0.0029	0.9966	0.0	0.0	0.0	-0.214	-0.297	-91.522	34.84	-5491	-173	-6547	333.1050714	32.5630295	0.0	0.0	0.6976	0.00018	-0.00177	-0.7164
 None	0.0024	0.0034	0.9961	0.0	0.0	0.0	-0.214	-0.297	-91.522	34.85	-5487	-176	-6551	333.1050714	32.5630295	0.0	0.0	0.6976	0.00018	-0.00177	-0.7164
 None	0.0024	0.0034	0.9961	0.0	0.0	0.0	-0.214	-0.297	-91.522	34.85	-5487	-176	-6551	333.1050714	32.5630295	0.0	0.0	0.6976	0.00018	-0.00177	-0.7164
 None	0.0024	0.0034	0.9961	0.0	0.0	0.0	-0.214	-0.297	-91.522	34.85	-5487	-176	-6551	333.1050714	32.5630295	0.0	0.0	0.6976	0.00018	-0.00177	-0.7164
 None	0.0024	0.0034	0.9961	0.0	0.0	0.0	-0.214	-0.297	-91.522	34.85	-5487	-176	-6551	333.1050714	32.5630295	0.0	0.0	0.6976	0.00018	-0.00177	-0.7164
 None	0.0024	0.0024	0.9966	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.86	-5479	-176	-6525	333.1050714	32.5630295	0.0	0.0	0.6976	0.00018	-0.00177	-0.7164
 None	0.0024	0.0024	0.9966	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.86	-5479	-176	-6525	333.1050713	32.5630295	0.0	0.0	0.6976	0.00018	-0.00177	-0.7164
 None	0.0024	0.0024	0.9966	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.86	-5479	-176	-6525	333.1050713	32.5630295	0.0	0.0	0.6976	0.00018	-0.00177	-0.7164
 None	0.0024	0.0024	0.9966	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.86	-5479	-176	-6525	333.1050713	32.5630295	0.0	0.0	0.6976	0.00018	-0.00177	-0.7164
 None	0.002	0.0024	0.9961	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.85	-5483	-158	-6564	333.1050713	32.5630295	0.0	0.0	0.6976	0.00018	-0.00177	-0.7164
 None	0.002	0.0024	0.9961	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.85	-5483	-158	-6564	333.1050713	32.5630295	0.0	0.0	0.6976	0.00018	-0.00177	-0.7164
 None	0.002	0.0024	0.9961	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.85	-5483	-158	-6564	333.1050713	32.5630295	0.0	0.0	0.6976	0.00018	-0.00177	-0.7164
 None	0.002	0.0024	0.9961	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.85	-5483	-158	-6564	333.1050713	32.5630295	0.0	0.0	0.6976	0.00021	-0.0018	-0.7164
 None	0.002	0.0029	0.9961	0.0	0.0	0.0	-0.209	-0.297	-91.522	34.85	-5484	-173	-6552	333.1050713	32.5630295	0.0	0.0	0.6976	0.00021	-0.0018	-0.7164
 None	0.002	0.0029	0.9961	0.0	0.0	0.0	-0.209	-0.297	-91.522	34.85	-5484	-173	-6552	333.1050713	32.5630295	0.0	0.0	0.6976	0.00021	-0.0018	-0.7164
 None	0.002	0.0029	0.9961	0.0	0.0	0.0	-0.209	-0.297	-91.522	34.85	-5484	-173	-6552	333.1050713	32.5630295	0.0	0.0	0.6976	0.00021	-0.0018	-0.7164
 None	0.002	0.0029	0.9961	0.0	0.0	0.0	-0.209	-0.297	-91.522	34.85	-5484	-173	-6552	333.1050713	32.5630295	0.0	0.0	0.6976	0.00021	-0.0018	-0.7164
 None	0.002	0.0029	0.9966	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.85	-5483	-188	-6530	333.1050713	32.5630295	0.0	0.0	0.6976	0.00021	-0.0018	-0.7164
 None	0.002	0.0029	0.9966	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.85	-5483	-188	-6530	333.1050713	32.5630295	0.0	0.0	0.6976	0.00021	-0.0018	-0.7164
 None	0.002	0.0029	0.9966	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.85	-5483	-188	-6530	333.1050713	32.5630295	0.0	0.0	0.6976	0.00021	-0.0018	-0.7164
 None	0.002	0.0029	0.9966	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.85	-5483	-188	-6530	333.1050713	32.5630295	0.0	0.0	0.6976	0.00021	-0.0018	-0.7164
 None	0.0015	0.0034	0.9961	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.85	-5479	-169	-6539	333.1050713	32.5630295	0.0	0.0	0.6976	0.00021	-0.0018	-0.7164
 None	0.0015	0.0034	0.9961	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.85	-5479	-169	-6539	333.1050713	32.5630295	0.0	0.0	0.6976	0.00021	-0.0018	-0.7164
 None	0.0015	0.0034	0.9961	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.85	-5479	-169	-6539	333.1050713	32.5630295	0.0	0.0	0.6976	0.00021	-0.0018	-0.7164
 None	0.0015	0.0034	0.9961	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.85	-5479	-169	-6539	333.1050713	32.5630295	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.002	0.9971	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.88	-5490	-174	-6530	333.1050713	32.5630295	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.002	0.9971	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.88	-5490	-174	-6530	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.002	0.9971	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.88	-5490	-174	-6530	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.002	0.9971	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.88	-5490	-174	-6530	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0024	0.9961	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.88	-5498	-172	-6541	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0024	0.9961	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.88	-5498	-172	-6541	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0024	0.9961	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.88	-5498	-172	-6541	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0024	0.9961	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.88	-5498	-172	-6541	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0034	0.9966	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.82	-5491	-163	-6510	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0034	0.9966	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.82	-5491	-163	-6510	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0034	0.9966	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.82	-5491	-163	-6510	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0034	0.9966	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.82	-5491	-163	-6510	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0024	0.9966	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.86	-5485	-174	-6532	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0024	0.9966	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.86	-5485	-174	-6532	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0024	0.9966	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.86	-5485	-174	-6532	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0024	0.9966	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.86	-5485	-174	-6532	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.0015	0.0024	0.9966	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.88	-5480	-173	-6531	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.0015	0.0024	0.9966	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.88	-5480	-173	-6531	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.0015	0.0024	0.9966	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.88	-5480	-173	-6531	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.0015	0.0024	0.9966	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.88	-5480	-173	-6531	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.0015	0.0024	0.9961	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.83	-5479	-163	-6547	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.0015	0.0024	0.9961	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.83	-5479	-163	-6547	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.0015	0.0024	0.9961	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.83	-5479	-163	-6547	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.0015	0.0024	0.9961	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.83	-5479	-163	-6547	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.0024	0.0034	0.9961	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.89	-5485	-113	-6536	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.0024	0.0034	0.9961	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.89	-5485	-113	-6536	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.0024	0.0034	0.9961	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.89	-5485	-113	-6536	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.0024	0.0034	0.9961	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.89	-5485	-113	-6536	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.0024	0.0029	0.9966	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.85	-5488	-83	-6535	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.0024	0.0029	0.9966	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.85	-5488	-83	-6535	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.0024	0.0029	0.9966	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.85	-5488	-83	-6535	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.0024	0.0029	0.9966	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.85	-5488	-83	-6535	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0029	0.9966	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.85	-5481	-160	-6551	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0029	0.9966	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.85	-5481	-160	-6551	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0029	0.9966	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.85	-5481	-160	-6551	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0029	0.9966	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.85	-5481	-160	-6551	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0029	0.9966	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.87	-5479	-167	-6544	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0029	0.9966	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.87	-5479	-167	-6544	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0029	0.9966	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.87	-5479	-167	-6544	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0029	0.9966	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.87	-5479	-167	-6544	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.0024	0.0024	0.9971	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.87	-5476	-177	-6548	333.1050713	32.5630296	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.0024	0.0024	0.9971	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.87	-5476	-177	-6548	333.1050713	32.5630297	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.0024	0.0024	0.9971	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.87	-5476	-177	-6548	333.1050713	32.5630297	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.0024	0.0024	0.9971	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.87	-5476	-177	-6548	333.1050713	32.5630297	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0024	0.9956	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.88	-5485	-183	-6579	333.1050713	32.5630297	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0024	0.9956	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.88	-5485	-183	-6579	333.1050713	32.5630297	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0024	0.9956	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.88	-5485	-183	-6579	333.1050713	32.5630297	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0024	0.9956	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.88	-5485	-183	-6579	333.1050713	32.5630297	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0029	0.9966	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.87	-5490	-110	-6562	333.1050713	32.5630297	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0029	0.9966	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.87	-5490	-110	-6562	333.1050713	32.5630297	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0029	0.9966	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.87	-5490	-110	-6562	333.1050713	32.5630297	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0029	0.9966	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.87	-5490	-110	-6562	333.1050713	32.5630297	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0029	0.9966	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.85	-5480	-143	-6553	333.1050713	32.5630297	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0029	0.9966	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.85	-5480	-143	-6553	333.1050713	32.5630297	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0029	0.9966	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.85	-5480	-143	-6553	333.1050713	32.5630297	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0029	0.9966	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.85	-5480	-143	-6553	333.1050713	32.5630297	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0029	0.9966	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.88	-5487	-174	-6528	333.1050713	32.5630297	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0029	0.9966	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.88	-5487	-174	-6528	333.1050713	32.5630297	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0029	0.9966	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.88	-5487	-174	-6528	333.1050713	32.5630297	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0029	0.9966	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.88	-5487	-174	-6528	333.1050713	32.5630297	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.0024	0.0024	0.9961	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.88	-5487	-167	-6544	333.1050713	32.5630297	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.0024	0.0024	0.9961	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.88	-5487	-167	-6544	333.1050713	32.5630297	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.0024	0.0024	0.9961	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.88	-5487	-167	-6544	333.1050713	32.5630297	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.0024	0.0024	0.9961	0.0	0.0	0.0	-0.209	-0.291	-91.522	34.88	-5487	-167	-6544	333.1050713	32.5630297	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0024	0.9956	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.85	-5482	-139	-6486	333.1050713	32.5630297	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0024	0.9956	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.85	-5482	-139	-6486	333.1050713	32.5630297	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0024	0.9956	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.85	-5482	-139	-6486	333.1050713	32.5630297	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0024	0.9956	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.85	-5482	-139	-6486	333.1050713	32.5630297	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0024	0.9961	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.86	-5478	-181	-6548	333.1050713	32.5630297	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0024	0.9961	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.86	-5478	-181	-6548	333.1050713	32.5630297	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0024	0.9961	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.86	-5478	-181	-6548	333.1050713	32.5630297	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.002	0.0024	0.9961	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.86	-5478	-181	-6548	333.1050713	32.5630297	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.0024	0.0024	0.9966	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.88	-5474	-174	-6522	333.1050713	32.5630297	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.0024	0.0024	0.9966	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.88	-5474	-174	-6522	333.1050713	32.5630297	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
 None	0.0024	0.0024	0.9966	0.0	0.0	0.0	-0.214	-0.291	-91.522	34.88	-5474	-174	-6522	333.1050713	32.5630297	0.0	0.0	0.6976	0.00021	-0.00177	-0.7164
