Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.35	-7835	-8173	-2612	333.1050409	32.5630069	298.07	0.0	0.3602	0.0004	-0.00119	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.35	-7835	-8173	-2612	333.1050409	32.5630069	298.07	0.0	0.3602	0.0004	-0.00119	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.35	-7835	-8173	-2612	333.1050409	32.5630069	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	0.0	0.002	0.9966	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.29	-7536	-8234	-2618	333.1050409	32.5630069	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	0.0	0.002	0.9966	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.29	-7536	-8234	-2618	333.1050409	32.5630069	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	0.0	0.002	0.9966	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.29	-7536	-8234	-2618	333.1050409	32.5630069	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	0.0	0.002	0.9966	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.29	-7536	-8234	-2618	333.1050409	32.5630069	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	0.0	0.0024	0.9961	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.31	-7802	-8199	-2622	333.1050409	32.5630069	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	0.0	0.0024	0.9961	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.31	-7802	-8199	-2622	333.1050409	32.563007	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	0.0	0.0024	0.9961	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.31	-7802	-8199	-2622	333.1050409	32.563007	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	0.0	0.0024	0.9961	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.31	-7802	-8199	-2622	333.1050409	32.563007	298.07	0.0	0.3602	0.0004	-0.00119	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.33	-7718	-8179	-2579	333.1050409	32.563007	298.07	0.0	0.3602	0.0004	-0.00119	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.33	-7718	-8179	-2579	333.1050409	32.563007	298.07	0.0	0.3602	0.0004	-0.00119	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.33	-7718	-8179	-2579	333.1050409	32.563007	298.07	0.0	0.3602	0.0004	-0.00119	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.33	-7718	-8179	-2579	333.1050409	32.563007	298.07	0.0	0.3602	0.0004	-0.00119	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.3	-7857	-8201	-2622	333.1050409	32.563007	298.07	0.0	0.3602	0.0004	-0.00119	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.3	-7857	-8201	-2622	333.1050409	32.563007	298.07	0.0	0.3602	0.0004	-0.00119	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.3	-7857	-8201	-2622	333.1050409	32.563007	298.07	0.0	0.3602	0.0004	-0.00119	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.3	-7857	-8201	-2622	333.1050409	32.563007	298.07	0.0	0.3602	0.0004	-0.00119	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.34	-7879	-8187	-2620	333.1050409	32.563007	298.07	0.0	0.3602	0.0004	-0.00119	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.34	-7879	-8187	-2620	333.1050409	32.563007	298.07	0.0	0.3602	0.0004	-0.00119	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.34	-7879	-8187	-2620	333.1050409	32.563007	298.07	0.0	0.3602	0.0004	-0.00119	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.34	-7879	-8187	-2620	333.1050409	32.563007	298.07	0.0	0.3602	0.0004	-0.00119	-0.93283
 None	0.0	0.0029	0.9966	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.3	-7793	-8187	-2603	333.1050409	32.563007	298.07	0.0	0.3602	0.0004	-0.00119	-0.93283
 None	0.0	0.0029	0.9966	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.3	-7793	-8187	-2603	333.1050409	32.563007	298.07	0.0	0.3602	0.0004	-0.00119	-0.93283
 None	0.0	0.0029	0.9966	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.3	-7793	-8187	-2603	333.1050409	32.563007	298.07	0.0	0.3602	0.0004	-0.00119	-0.93283
 None	0.0	0.0029	0.9966	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.3	-7793	-8187	-2603	333.1050409	32.563007	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.32	-7899	-8192	-2620	333.1050409	32.563007	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.32	-7899	-8192	-2620	333.1050409	32.563007	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.32	-7899	-8192	-2620	333.1050409	32.563007	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.32	-7899	-8192	-2620	333.1050409	32.563007	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0029	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.32	-7747	-8180	-2613	333.1050409	32.563007	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0029	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.32	-7747	-8180	-2613	333.1050409	32.563007	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0029	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.32	-7747	-8180	-2613	333.1050409	32.563007	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0029	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.32	-7747	-8180	-2613	333.1050409	32.563007	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.34	-7773	-8172	-2598	333.1050409	32.563007	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.34	-7773	-8172	-2598	333.1050409	32.563007	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.34	-7773	-8172	-2598	333.1050409	32.563007	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.34	-7773	-8172	-2598	333.1050409	32.563007	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0029	0.9976	0.0	0.0	0.0	-0.225	-0.176	-137.769	33.32	-7849	-8172	-2602	333.1050409	32.563007	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0029	0.9976	0.0	0.0	0.0	-0.225	-0.176	-137.769	33.32	-7849	-8172	-2602	333.1050409	32.563007	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0029	0.9976	0.0	0.0	0.0	-0.225	-0.176	-137.769	33.32	-7849	-8172	-2602	333.1050409	32.563007	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0029	0.9976	0.0	0.0	0.0	-0.225	-0.176	-137.769	33.32	-7849	-8172	-2602	333.1050409	32.563007	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0024	0.9976	0.0	0.0	0.0	-0.225	-0.176	-137.769	33.32	-7812	-8164	-2622	333.1050409	32.563007	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0024	0.9976	0.0	0.0	0.0	-0.225	-0.176	-137.769	33.32	-7812	-8164	-2622	333.1050409	32.563007	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0024	0.9976	0.0	0.0	0.0	-0.225	-0.176	-137.769	33.32	-7812	-8164	-2622	333.1050409	32.563007	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0024	0.9976	0.0	0.0	0.0	-0.225	-0.176	-137.769	33.32	-7812	-8164	-2622	333.1050409	32.563007	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.225	-0.176	-137.769	33.35	-7690	-8190	-2624	333.1050409	32.563007	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.225	-0.176	-137.769	33.35	-7690	-8190	-2624	333.1050409	32.5630071	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.225	-0.176	-137.769	33.35	-7690	-8190	-2624	333.1050409	32.5630071	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.225	-0.176	-137.769	33.35	-7690	-8190	-2624	333.1050409	32.5630071	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.225	-0.176	-137.769	33.32	-7755	-8175	-2663	333.1050409	32.5630071	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.225	-0.176	-137.769	33.32	-7755	-8175	-2663	333.1050409	32.5630071	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.225	-0.176	-137.769	33.32	-7755	-8175	-2663	333.1050409	32.5630071	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.225	-0.176	-137.769	33.32	-7755	-8175	-2663	333.1050409	32.5630071	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0024	0.9966	0.0	0.0	0.0	-0.225	-0.176	-137.769	33.32	-7713	-8186	-2637	333.1050409	32.5630071	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0024	0.9966	0.0	0.0	0.0	-0.225	-0.176	-137.769	33.32	-7713	-8186	-2637	333.1050409	32.5630071	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0024	0.9966	0.0	0.0	0.0	-0.225	-0.176	-137.769	33.32	-7713	-8186	-2637	333.1050409	32.5630071	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0024	0.9966	0.0	0.0	0.0	-0.225	-0.176	-137.769	33.32	-7713	-8186	-2637	333.1050409	32.5630071	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	-0.0005	0.0024	0.9971	0.0	0.0	0.0	-0.225	-0.176	-137.769	33.34	-7823	-8175	-2610	333.1050409	32.5630071	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	-0.0005	0.0024	0.9971	0.0	0.0	0.0	-0.225	-0.176	-137.769	33.34	-7823	-8175	-2610	333.1050409	32.5630071	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	-0.0005	0.0024	0.9971	0.0	0.0	0.0	-0.225	-0.176	-137.769	33.34	-7823	-8175	-2610	333.1050409	32.5630071	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	-0.0005	0.0024	0.9971	0.0	0.0	0.0	-0.225	-0.176	-137.769	33.34	-7823	-8175	-2610	333.1050409	32.5630071	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	0.0	0.0029	0.9966	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.34	-7753	-8168	-2638	333.1050409	32.5630071	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	0.0	0.0029	0.9966	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.34	-7753	-8168	-2638	333.1050409	32.5630071	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	0.0	0.0029	0.9966	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.34	-7753	-8168	-2638	333.1050409	32.5630071	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	0.0	0.0029	0.9966	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.34	-7753	-8168	-2638	333.1050409	32.5630071	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	0.0	0.0024	0.998	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.35	-7854	-8176	-2645	333.1050409	32.5630071	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	0.0	0.0024	0.998	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.35	-7854	-8176	-2645	333.1050409	32.5630071	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	0.0	0.0024	0.998	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.35	-7854	-8176	-2645	333.1050409	32.5630071	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	0.0	0.0024	0.998	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.35	-7854	-8176	-2645	333.1050409	32.5630071	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.31	-7830	-8176	-2620	333.1050409	32.5630071	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.31	-7830	-8176	-2620	333.1050409	32.5630071	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.31	-7830	-8176	-2620	333.1050409	32.5630071	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.31	-7830	-8176	-2620	333.1050409	32.5630071	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	0.0005	0.0024	0.9966	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.35	-7719	-8167	-2615	333.1050409	32.5630071	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	0.0005	0.0024	0.9966	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.35	-7719	-8167	-2615	333.1050409	32.5630071	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	0.0005	0.0024	0.9966	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.35	-7719	-8167	-2615	333.1050409	32.5630071	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	0.0005	0.0024	0.9966	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.35	-7719	-8167	-2615	333.1050409	32.5630071	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.28	-7939	-8182	-2595	333.1050409	32.5630071	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.28	-7939	-8182	-2595	333.1050409	32.5630071	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.28	-7939	-8182	-2595	333.1050409	32.5630071	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.28	-7939	-8182	-2595	333.1050409	32.5630071	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.34	-7872	-8211	-2601	333.1050409	32.5630071	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.34	-7872	-8211	-2601	333.1050409	32.5630071	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.34	-7872	-8211	-2601	333.1050409	32.5630071	298.07	0.0	0.3602	0.0004	-0.00122	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.34	-7872	-8211	-2601	333.1050409	32.5630071	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0024	0.9961	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.32	-7733	-8192	-2619	333.1050409	32.5630071	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0024	0.9961	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.32	-7733	-8192	-2619	333.105041	32.5630072	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0024	0.9961	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.32	-7733	-8192	-2619	333.105041	32.5630072	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0024	0.9961	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.32	-7733	-8192	-2619	333.105041	32.5630072	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0024	0.9976	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.34	-7881	-8234	-2633	333.105041	32.5630072	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0024	0.9976	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.34	-7881	-8234	-2633	333.105041	32.5630072	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0024	0.9976	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.34	-7881	-8234	-2633	333.105041	32.5630072	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0024	0.9976	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.34	-7881	-8234	-2633	333.105041	32.5630072	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.35	-7808	-8191	-2622	333.105041	32.5630072	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.35	-7808	-8191	-2622	333.105041	32.5630072	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.35	-7808	-8191	-2622	333.105041	32.5630072	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.35	-7808	-8191	-2622	333.105041	32.5630072	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0005	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.31	-7905	-8178	-2595	333.105041	32.5630072	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0005	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.31	-7905	-8178	-2595	333.105041	32.5630072	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
 None	0.0005	0.0024	0.9971	0.0	0.0	0.0	-0.231	-0.176	-137.769	33.31	-7905	-8178	-2595	333.105041	32.5630072	298.07	0.0	0.3602	0.00037	-0.00122	-0.93283
