Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 None	0.0049	0.0034	0.9961	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.58	-5053	903	-6704	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0049	0.0034	0.9961	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.58	-5053	903	-6704	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0049	0.0034	0.9961	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.58	-5053	903	-6704	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0049	0.0034	0.9976	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.55	-5052	906	-6719	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0049	0.0034	0.9976	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.55	-5052	906	-6719	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0049	0.0034	0.9976	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.55	-5052	906	-6719	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0049	0.0034	0.9976	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.55	-5052	906	-6719	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0044	0.0034	0.9966	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.58	-5045	921	-6704	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0044	0.0034	0.9966	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.58	-5045	921	-6704	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0044	0.0034	0.9966	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.58	-5045	921	-6704	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0044	0.0034	0.9966	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.58	-5045	921	-6704	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0049	0.0029	0.9976	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.54	-5051	910	-6713	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0049	0.0029	0.9976	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.54	-5051	910	-6713	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0049	0.0029	0.9976	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.54	-5051	910	-6713	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0049	0.0029	0.9976	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.54	-5051	910	-6713	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0049	0.0034	0.9971	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.56	-5046	915	-6693	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0049	0.0034	0.9971	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.56	-5046	915	-6693	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0049	0.0034	0.9971	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.56	-5046	915	-6693	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0049	0.0034	0.9971	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.56	-5046	915	-6693	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0054	0.0039	0.9971	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.55	-5059	919	-6724	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0054	0.0039	0.9971	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.55	-5059	919	-6724	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0054	0.0039	0.9971	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.55	-5059	919	-6724	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0054	0.0039	0.9971	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.55	-5059	919	-6724	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0044	0.0024	0.9966	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.53	-5061	915	-6703	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0044	0.0024	0.9966	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.53	-5061	915	-6703	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0044	0.0024	0.9966	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.53	-5061	915	-6703	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0044	0.0024	0.9966	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.53	-5061	915	-6703	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0044	0.0034	0.9971	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.55	-5056	931	-6705	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0044	0.0034	0.9971	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.55	-5056	931	-6705	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0044	0.0034	0.9971	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.55	-5056	931	-6705	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0044	0.0034	0.9971	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.55	-5056	931	-6705	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0039	0.0029	0.9966	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.55	-5057	903	-6695	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0039	0.0029	0.9966	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.55	-5057	903	-6695	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0039	0.0029	0.9966	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.55	-5057	903	-6695	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0039	0.0029	0.9966	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.55	-5057	903	-6695	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0049	0.0034	0.9971	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.58	-5051	922	-6715	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0049	0.0034	0.9971	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.58	-5051	922	-6715	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0049	0.0034	0.9971	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.58	-5051	922	-6715	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0049	0.0034	0.9971	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.58	-5051	922	-6715	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0039	0.0039	0.9966	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.57	-5053	925	-6700	333.1050944	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0039	0.0039	0.9966	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.57	-5053	925	-6700	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0039	0.0039	0.9966	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.57	-5053	925	-6700	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0039	0.0039	0.9966	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.57	-5053	925	-6700	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0044	0.0029	0.9966	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.58	-5051	918	-6705	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0044	0.0029	0.9966	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.58	-5051	918	-6705	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0044	0.0029	0.9966	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.58	-5051	918	-6705	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0044	0.0029	0.9966	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.58	-5051	918	-6705	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0044	0.0034	0.9971	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.55	-5046	917	-6678	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0044	0.0034	0.9971	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.55	-5046	917	-6678	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0044	0.0034	0.9971	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.55	-5046	917	-6678	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0044	0.0034	0.9971	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.55	-5046	917	-6678	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0049	0.0029	0.9961	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.57	-5049	917	-6697	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0049	0.0029	0.9961	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.57	-5049	917	-6697	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0049	0.0029	0.9961	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.57	-5049	917	-6697	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0049	0.0029	0.9961	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.57	-5049	917	-6697	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0049	0.0034	0.9971	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.55	-5042	917	-6698	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0049	0.0034	0.9971	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.55	-5042	917	-6698	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0049	0.0034	0.9971	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.55	-5042	917	-6698	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0049	0.0034	0.9971	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.55	-5042	917	-6698	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0054	0.0034	0.9976	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.58	-5044	913	-6709	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0054	0.0034	0.9976	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.58	-5044	913	-6709	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0054	0.0034	0.9976	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.58	-5044	913	-6709	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0054	0.0034	0.9976	0.0	0.0	0.0	-0.159	-0.456	-56.382	33.58	-5044	913	-6709	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0049	0.0034	0.9971	0.0	0.0	0.0	-0.165	-0.456	-56.382	33.54	-5044	916	-6687	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0049	0.0034	0.9971	0.0	0.0	0.0	-0.165	-0.456	-56.382	33.54	-5044	916	-6687	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0049	0.0034	0.9971	0.0	0.0	0.0	-0.165	-0.456	-56.382	33.54	-5044	916	-6687	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0049	0.0034	0.9971	0.0	0.0	0.0	-0.165	-0.456	-56.382	33.54	-5044	916	-6687	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0049	0.0029	0.9976	0.0	0.0	0.0	-0.165	-0.456	-56.382	33.56	-5049	925	-6700	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0049	0.0029	0.9976	0.0	0.0	0.0	-0.165	-0.456	-56.382	33.56	-5049	925	-6700	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0049	0.0029	0.9976	0.0	0.0	0.0	-0.165	-0.456	-56.382	33.56	-5049	925	-6700	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0049	0.0029	0.9976	0.0	0.0	0.0	-0.165	-0.456	-56.382	33.56	-5049	925	-6700	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0039	0.0034	0.9971	0.0	0.0	0.0	-0.165	-0.456	-56.382	33.53	-5049	912	-6721	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0039	0.0034	0.9971	0.0	0.0	0.0	-0.165	-0.456	-56.382	33.53	-5049	912	-6721	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0039	0.0034	0.9971	0.0	0.0	0.0	-0.165	-0.456	-56.382	33.53	-5049	912	-6721	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0039	0.0034	0.9971	0.0	0.0	0.0	-0.165	-0.456	-56.382	33.53	-5049	912	-6721	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0044	0.0034	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.58	-5056	928	-6706	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0044	0.0034	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.58	-5056	928	-6706	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0044	0.0034	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.58	-5056	928	-6706	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00308	-0.47238
 None	0.0044	0.0034	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.58	-5056	928	-6706	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0039	0.0034	0.9976	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.57	-5050	913	-6729	333.1050945	32.5630374	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0039	0.0034	0.9976	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.57	-5050	913	-6729	333.1050946	32.5630375	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0039	0.0034	0.9976	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.57	-5050	913	-6729	333.1050946	32.5630375	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0039	0.0034	0.9976	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.57	-5050	913	-6729	333.1050946	32.5630375	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0049	0.0034	0.9976	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.58	-5053	916	-6701	333.1050946	32.5630375	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0049	0.0034	0.9976	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.58	-5053	916	-6701	333.1050946	32.5630375	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0049	0.0034	0.9976	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.58	-5053	916	-6701	333.1050946	32.5630375	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0049	0.0034	0.9976	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.58	-5053	916	-6701	333.1050946	32.5630375	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0049	0.0029	0.9971	0.0	0.0	0.0	-0.165	-0.456	-56.382	33.54	-5061	916	-6704	333.1050946	32.5630375	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0049	0.0029	0.9971	0.0	0.0	0.0	-0.165	-0.456	-56.382	33.54	-5061	916	-6704	333.1050946	32.5630375	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0049	0.0029	0.9971	0.0	0.0	0.0	-0.165	-0.456	-56.382	33.54	-5061	916	-6704	333.1050946	32.5630375	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0049	0.0029	0.9971	0.0	0.0	0.0	-0.165	-0.456	-56.382	33.54	-5061	916	-6704	333.1050946	32.5630375	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0049	0.0029	0.9971	0.0	0.0	0.0	-0.165	-0.456	-56.382	33.61	-5052	920	-6686	333.1050946	32.5630375	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0049	0.0029	0.9971	0.0	0.0	0.0	-0.165	-0.456	-56.382	33.61	-5052	920	-6686	333.1050946	32.5630375	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0049	0.0029	0.9971	0.0	0.0	0.0	-0.165	-0.456	-56.382	33.61	-5052	920	-6686	333.1050946	32.5630375	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0049	0.0029	0.9971	0.0	0.0	0.0	-0.165	-0.456	-56.382	33.61	-5052	920	-6686	333.1050946	32.5630375	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0039	0.0029	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.52	-5048	923	-6725	333.1050946	32.5630375	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0039	0.0029	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.52	-5048	923	-6725	333.1050946	32.5630375	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0039	0.0029	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.52	-5048	923	-6725	333.1050946	32.5630375	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0039	0.0029	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.52	-5048	923	-6725	333.1050946	32.5630375	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0039	0.0029	0.998	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.55	-5057	927	-6711	333.1050946	32.5630375	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0039	0.0029	0.998	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.55	-5057	927	-6711	333.1050946	32.5630375	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0039	0.0029	0.998	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.55	-5057	927	-6711	333.1050946	32.5630375	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0039	0.0029	0.998	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.55	-5057	927	-6711	333.1050946	32.5630375	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0049	0.0029	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.56	-5046	925	-6687	333.1050946	32.5630375	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0049	0.0029	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.56	-5046	925	-6687	333.1050946	32.5630375	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0049	0.0029	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.56	-5046	925	-6687	333.1050946	32.5630375	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0049	0.0029	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.56	-5046	925	-6687	333.1050946	32.5630375	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0044	0.0034	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.58	-5045	923	-6713	333.1050946	32.5630375	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0044	0.0034	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.58	-5045	923	-6713	333.1050946	32.5630375	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0044	0.0034	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.58	-5045	923	-6713	333.1050946	32.5630375	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0044	0.0034	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.58	-5045	923	-6713	333.1050946	32.5630375	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0034	0.0039	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.57	-5040	907	-6688	333.1050946	32.5630375	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0034	0.0039	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.57	-5040	907	-6688	333.1050946	32.5630375	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0034	0.0039	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.57	-5040	907	-6688	333.1050946	32.5630375	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0034	0.0039	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.57	-5040	907	-6688	333.1050946	32.5630375	202.78	0.0	0.88135	0.00043	-0.00305	-0.47238
 None	0.0044	0.0034	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.54	-5046	915	-6710	333.1050946	32.5630375	202.78	0.0	0.88135	0.00043	-0.00305	-0.47238
 None	0.0044	0.0034	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.54	-5046	915	-6710	333.1050946	32.5630375	202.78	0.0	0.88135	0.00043	-0.00305	-0.47238
 None	0.0044	0.0034	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.54	-5046	915	-6710	333.1050946	32.5630375	202.78	0.0	0.88135	0.00043	-0.00305	-0.47238
 None	0.0044	0.0034	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.54	-5046	915	-6710	333.1050946	32.5630375	202.78	0.0	0.88135	0.00043	-0.00305	-0.47238
