Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 None	0.0044	0.0034	0.9976	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.6	-5050	914	-6742	333.1050959	32.5630384	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0044	0.0034	0.9976	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.6	-5050	914	-6742	333.1050959	32.5630384	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0044	0.0034	0.9976	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.6	-5050	914	-6742	333.1050959	32.5630384	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0049	0.0039	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.52	-5047	925	-6708	333.1050959	32.5630384	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0049	0.0039	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.52	-5047	925	-6708	333.1050959	32.5630384	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0049	0.0039	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.52	-5047	925	-6708	333.1050959	32.5630384	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0049	0.0039	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.52	-5047	925	-6708	333.1050959	32.5630384	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0044	0.0029	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.58	-5046	920	-6701	333.1050959	32.5630384	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0044	0.0029	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.58	-5046	920	-6701	333.1050959	32.5630384	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0044	0.0029	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.58	-5046	920	-6701	333.1050959	32.5630384	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0044	0.0029	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.58	-5046	920	-6701	333.1050959	32.5630384	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0044	0.0039	0.9976	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.54	-5054	925	-6703	333.1050959	32.5630384	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0044	0.0039	0.9976	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.54	-5054	925	-6703	333.1050959	32.5630384	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0044	0.0039	0.9976	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.54	-5054	925	-6703	333.1050959	32.5630384	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0044	0.0039	0.9976	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.54	-5054	925	-6703	333.1050959	32.5630384	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0049	0.0034	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.56	-5049	922	-6713	333.1050959	32.5630384	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0049	0.0034	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.56	-5049	922	-6713	333.1050959	32.5630384	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0049	0.0034	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.56	-5049	922	-6713	333.1050959	32.5630384	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0049	0.0034	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.56	-5049	922	-6713	333.1050959	32.5630384	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0049	0.0034	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.56	-5052	925	-6700	333.1050959	32.5630384	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0049	0.0034	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.56	-5052	925	-6700	333.1050959	32.5630384	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0049	0.0034	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.56	-5052	925	-6700	333.1050959	32.5630384	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0049	0.0034	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.56	-5052	925	-6700	333.1050959	32.5630384	202.78	0.0	0.88135	0.00043	-0.00305	-0.47238
 None	0.0049	0.0034	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.58	-5045	915	-6681	333.1050959	32.5630384	202.78	0.0	0.88135	0.00043	-0.00305	-0.47238
 None	0.0049	0.0034	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.58	-5045	915	-6681	333.1050959	32.5630384	202.78	0.0	0.88135	0.00043	-0.00305	-0.47238
 None	0.0049	0.0034	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.58	-5045	915	-6681	333.1050959	32.5630384	202.78	0.0	0.88135	0.00043	-0.00305	-0.47238
 None	0.0049	0.0034	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.58	-5045	915	-6681	333.1050959	32.5630384	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0044	0.0034	0.9976	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.58	-5051	916	-6693	333.1050959	32.5630384	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0044	0.0034	0.9976	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.58	-5051	916	-6693	333.1050959	32.5630384	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0044	0.0034	0.9976	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.58	-5051	916	-6693	333.1050959	32.5630384	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0044	0.0034	0.9976	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.58	-5051	916	-6693	333.1050959	32.5630384	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0044	0.0034	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.57	-5050	923	-6652	333.1050959	32.5630384	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0044	0.0034	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.57	-5050	923	-6652	333.105096	32.5630384	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0044	0.0034	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.57	-5050	923	-6652	333.105096	32.5630384	202.78	0.0	0.88135	0.00046	-0.00305	-0.47238
 None	0.0044	0.0034	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.57	-5050	923	-6652	333.105096	32.5630384	202.78	0.0	0.88135	0.00046	-0.00302	-0.47238
 None	0.0044	0.0029	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.56	-5042	917	-6698	333.105096	32.5630384	202.78	0.0	0.88135	0.00046	-0.00302	-0.47238
 None	0.0044	0.0029	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.56	-5042	917	-6698	333.105096	32.5630384	202.78	0.0	0.88135	0.00046	-0.00302	-0.47238
 None	0.0044	0.0029	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.56	-5042	917	-6698	333.105096	32.5630384	202.78	0.0	0.88135	0.00046	-0.00302	-0.47238
 None	0.0044	0.0029	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.56	-5042	917	-6698	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00302	-0.47238
 None	0.0049	0.0039	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.56	-5052	912	-6669	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00302	-0.47238
 None	0.0049	0.0039	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.56	-5052	912	-6669	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00302	-0.47238
 None	0.0049	0.0039	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.56	-5052	912	-6669	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00302	-0.47238
 None	0.0049	0.0039	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.56	-5052	912	-6669	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00302	-0.47238
 None	0.0054	0.0034	0.9976	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.58	-5044	905	-6719	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00302	-0.47238
 None	0.0054	0.0034	0.9976	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.58	-5044	905	-6719	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00302	-0.47238
 None	0.0054	0.0034	0.9976	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.58	-5044	905	-6719	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00302	-0.47238
 None	0.0054	0.0034	0.9976	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.58	-5044	905	-6719	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00302	-0.47238
 None	0.0049	0.0039	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.58	-5049	927	-6699	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00302	-0.47238
 None	0.0049	0.0039	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.58	-5049	927	-6699	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00302	-0.47238
 None	0.0049	0.0039	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.58	-5049	927	-6699	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00302	-0.47238
 None	0.0049	0.0039	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.58	-5049	927	-6699	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00302	-0.47238
 None	0.0049	0.0029	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.61	-5058	923	-6733	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00302	-0.47238
 None	0.0049	0.0029	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.61	-5058	923	-6733	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00302	-0.47238
 None	0.0049	0.0029	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.61	-5058	923	-6733	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00302	-0.47238
 None	0.0049	0.0029	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.61	-5058	923	-6733	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00302	-0.47238
 None	0.0044	0.0034	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.56	-5046	921	-6696	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00302	-0.47238
 None	0.0044	0.0034	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.56	-5046	921	-6696	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00302	-0.47238
 None	0.0044	0.0034	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.56	-5046	921	-6696	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00302	-0.47238
 None	0.0044	0.0034	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.56	-5046	921	-6696	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00305	-0.47238
 None	0.0049	0.0039	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.61	-5058	921	-6709	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00305	-0.47238
 None	0.0049	0.0039	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.61	-5058	921	-6709	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00305	-0.47238
 None	0.0049	0.0039	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.61	-5058	921	-6709	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00305	-0.47238
 None	0.0049	0.0039	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.61	-5058	921	-6709	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00305	-0.47238
 None	0.0054	0.0034	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.54	-5039	910	-6714	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00305	-0.47238
 None	0.0054	0.0034	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.54	-5039	910	-6714	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00305	-0.47238
 None	0.0054	0.0034	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.54	-5039	910	-6714	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00305	-0.47238
 None	0.0054	0.0034	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.54	-5039	910	-6714	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00305	-0.47238
 None	0.0044	0.0039	0.9976	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.55	-5049	931	-6729	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00305	-0.47238
 None	0.0044	0.0039	0.9976	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.55	-5049	931	-6729	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00305	-0.47238
 None	0.0044	0.0039	0.9976	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.55	-5049	931	-6729	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00305	-0.47238
 None	0.0044	0.0039	0.9976	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.55	-5049	931	-6729	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00305	-0.47238
 None	0.0049	0.0029	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.58	-5046	918	-6729	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00305	-0.47238
 None	0.0049	0.0029	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.58	-5046	918	-6729	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00305	-0.47238
 None	0.0049	0.0029	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.58	-5046	918	-6729	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00305	-0.47238
 None	0.0049	0.0029	0.9971	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.58	-5046	918	-6729	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00305	-0.47238
 None	0.0044	0.0034	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.55	-5049	924	-6722	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00305	-0.47238
 None	0.0044	0.0034	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.55	-5049	924	-6722	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00305	-0.47238
 None	0.0044	0.0034	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.55	-5049	924	-6722	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00305	-0.47238
 None	0.0044	0.0034	0.9966	0.0	0.0	0.0	-0.165	-0.45	-56.382	33.55	-5049	924	-6722	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00302	-0.47238
 None	0.0049	0.0034	0.9971	0.0	0.0	0.0	-0.17	-0.45	-56.382	33.57	-5054	919	-6716	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00302	-0.47238
 None	0.0049	0.0034	0.9971	0.0	0.0	0.0	-0.17	-0.45	-56.382	33.57	-5054	919	-6716	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00302	-0.47238
 None	0.0049	0.0034	0.9971	0.0	0.0	0.0	-0.17	-0.45	-56.382	33.57	-5054	919	-6716	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00302	-0.47238
 None	0.0049	0.0034	0.9971	0.0	0.0	0.0	-0.17	-0.45	-56.382	33.57	-5054	919	-6716	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00305	-0.47238
 None	0.0049	0.0029	0.9971	0.0	0.0	0.0	-0.17	-0.456	-56.382	33.56	-5062	915	-6688	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00305	-0.47238
 None	0.0049	0.0029	0.9971	0.0	0.0	0.0	-0.17	-0.456	-56.382	33.56	-5062	915	-6688	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00305	-0.47238
 None	0.0049	0.0029	0.9971	0.0	0.0	0.0	-0.17	-0.456	-56.382	33.56	-5062	915	-6688	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00305	-0.47238
 None	0.0049	0.0029	0.9971	0.0	0.0	0.0	-0.17	-0.456	-56.382	33.56	-5062	915	-6688	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00305	-0.47238
 None	0.0049	0.0029	0.9971	0.0	0.0	0.0	-0.17	-0.456	-56.382	33.54	-5057	922	-6669	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00305	-0.47238
 None	0.0049	0.0029	0.9971	0.0	0.0	0.0	-0.17	-0.456	-56.382	33.54	-5057	922	-6669	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00305	-0.47238
 None	0.0049	0.0029	0.9971	0.0	0.0	0.0	-0.17	-0.456	-56.382	33.54	-5057	922	-6669	333.105096	32.5630384	202.78	0.0	0.88135	0.00043	-0.00305	-0.47238
 None	0.0049	0.0029	0.9971	0.0	0.0	0.0	-0.17	-0.456	-56.382	33.54	-5057	922	-6669	333.105096	32.5630384	202.78	0.0	0.88135	0.0004	-0.00305	-0.47238
 None	0.0044	0.0029	0.9971	0.0	0.0	0.0	-0.17	-0.456	-56.382	33.58	-5048	915	-6682	333.105096	32.5630384	202.78	0.0	0.88135	0.0004	-0.00305	-0.47238
 None	0.0044	0.0029	0.9971	0.0	0.0	0.0	-0.17	-0.456	-56.382	33.58	-5048	915	-6682	333.105096	32.5630384	202.78	0.0	0.88135	0.0004	-0.00305	-0.47238
 None	0.0044	0.0029	0.9971	0.0	0.0	0.0	-0.17	-0.456	-56.382	33.58	-5048	915	-6682	333.105096	32.5630384	202.78	0.0	0.88135	0.0004	-0.00305	-0.47238
 None	0.0044	0.0029	0.9971	0.0	0.0	0.0	-0.17	-0.456	-56.382	33.58	-5048	915	-6682	333.105096	32.5630384	202.78	0.0	0.88135	0.0004	-0.00305	-0.47238
 None	0.0049	0.0034	0.9966	0.0	0.0	0.0	-0.17	-0.456	-56.382	33.52	-5039	916	-6670	333.105096	32.5630384	202.78	0.0	0.88135	0.0004	-0.00305	-0.47238
 None	0.0049	0.0034	0.9966	0.0	0.0	0.0	-0.17	-0.456	-56.382	33.52	-5039	916	-6670	333.105096	32.5630384	202.78	0.0	0.88135	0.0004	-0.00305	-0.47238
 None	0.0049	0.0034	0.9966	0.0	0.0	0.0	-0.17	-0.456	-56.382	33.52	-5039	916	-6670	333.105096	32.5630384	202.78	0.0	0.88135	0.0004	-0.00305	-0.47238
 None	0.0049	0.0034	0.9966	0.0	0.0	0.0	-0.17	-0.456	-56.382	33.52	-5039	916	-6670	333.105096	32.5630384	202.78	0.0	0.88135	0.0004	-0.00305	-0.47238
 None	0.0044	0.0034	0.9971	0.0	0.0	0.0	-0.17	-0.456	-56.382	33.56	-5045	913	-6718	333.105096	32.5630384	202.78	0.0	0.88135	0.0004	-0.00305	-0.47238
 None	0.0044	0.0034	0.9971	0.0	0.0	0.0	-0.17	-0.456	-56.382	33.56	-5045	913	-6718	333.105096	32.5630384	202.78	0.0	0.88135	0.0004	-0.00305	-0.47238
 None	0.0044	0.0034	0.9971	0.0	0.0	0.0	-0.17	-0.456	-56.382	33.56	-5045	913	-6718	333.105096	32.5630384	202.78	0.0	0.88135	0.0004	-0.00305	-0.47238
 None	0.0044	0.0034	0.9971	0.0	0.0	0.0	-0.17	-0.456	-56.382	33.56	-5045	913	-6718	333.105096	32.5630384	202.78	0.0	0.88135	0.0004	-0.00305	-0.47238
 None	0.0049	0.0034	0.9976	0.0	0.0	0.0	-0.17	-0.456	-56.382	33.53	-5034	918	-6709	333.105096	32.5630384	202.78	0.0	0.88135	0.0004	-0.00305	-0.47238
 None	0.0049	0.0034	0.9976	0.0	0.0	0.0	-0.17	-0.456	-56.382	33.53	-5034	918	-6709	333.105096	32.5630384	202.78	0.0	0.88135	0.0004	-0.00305	-0.47238
 None	0.0049	0.0034	0.9976	0.0	0.0	0.0	-0.17	-0.456	-56.382	33.53	-5034	918	-6709	333.105096	32.5630384	202.78	0.0	0.88135	0.0004	-0.00305	-0.47238
 None	0.0049	0.0034	0.9976	0.0	0.0	0.0	-0.17	-0.456	-56.382	33.53	-5034	918	-6709	333.105096	32.5630384	202.78	0.0	0.88135	0.0004	-0.00305	-0.47238
 None	0.0049	0.0029	0.9976	0.0	0.0	0.0	-0.17	-0.456	-56.382	33.56	-5062	916	-6684	333.105096	32.5630384	202.78	0.0	0.88135	0.0004	-0.00305	-0.47238
 None	0.0049	0.0029	0.9976	0.0	0.0	0.0	-0.17	-0.456	-56.382	33.56	-5062	916	-6684	333.105096	32.5630384	202.78	0.0	0.88135	0.0004	-0.00305	-0.47238
 None	0.0049	0.0029	0.9976	0.0	0.0	0.0	-0.17	-0.456	-56.382	33.56	-5062	916	-6684	333.105096	32.5630384	202.78	0.0	0.88135	0.0004	-0.00305	-0.47238
 None	0.0049	0.0029	0.9976	0.0	0.0	0.0	-0.17	-0.456	-56.382	33.56	-5062	916	-6684	333.105096	32.5630384	202.78	0.0	0.88135	0.0004	-0.00305	-0.47238
 None	0.0044	0.0039	0.9971	0.0	0.0	0.0	-0.17	-0.456	-56.382	33.59	-5051	920	-6669	333.105096	32.5630384	202.78	0.0	0.88135	0.0004	-0.00305	-0.47238
