Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 None	0.0015	-0.001	0.9961	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.4	-5377	-625	-6717	333.105082	32.5630395	0.0	0.0	0.66376	-0.00116	-0.00024	-0.74789
 None	0.0015	-0.001	0.9961	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.4	-5377	-625	-6717	333.105082	32.5630395	0.0	0.0	0.66376	-0.00116	-0.00024	-0.74789
 None	0.0015	-0.001	0.9961	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.4	-5377	-625	-6717	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0024	-0.001	0.9966	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.36	-5378	-624	-6755	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0024	-0.001	0.9966	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.36	-5378	-624	-6755	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0024	-0.001	0.9966	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.36	-5378	-624	-6755	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0024	-0.001	0.9966	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.36	-5378	-624	-6755	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.001	-0.0015	0.9961	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.34	-5372	-627	-6709	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.001	-0.0015	0.9961	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.34	-5372	-627	-6709	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.001	-0.0015	0.9961	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.34	-5372	-627	-6709	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.001	-0.0015	0.9961	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.34	-5372	-627	-6709	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0015	-0.0015	0.9966	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.36	-5373	-628	-6701	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0015	-0.0015	0.9966	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.36	-5373	-628	-6701	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0015	-0.0015	0.9966	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.36	-5373	-628	-6701	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0015	-0.0015	0.9966	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.36	-5373	-628	-6701	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.002	-0.001	0.9966	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.37	-5379	-621	-6721	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.002	-0.001	0.9966	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.37	-5379	-621	-6721	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.002	-0.001	0.9966	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.37	-5379	-621	-6721	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.002	-0.001	0.9966	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.37	-5379	-621	-6721	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0015	-0.0005	0.9966	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.38	-5362	-628	-6742	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0015	-0.0005	0.9966	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.38	-5362	-628	-6742	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0015	-0.0005	0.9966	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.38	-5362	-628	-6742	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0015	-0.0005	0.9966	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.38	-5362	-628	-6742	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0015	-0.001	0.9961	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.37	-5368	-627	-6745	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0015	-0.001	0.9961	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.37	-5368	-627	-6745	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0015	-0.001	0.9961	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.37	-5368	-627	-6745	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0015	-0.001	0.9961	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.37	-5368	-627	-6745	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.001	-0.0005	0.9961	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.34	-5380	-643	-6721	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.001	-0.0005	0.9961	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.34	-5380	-643	-6721	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.001	-0.0005	0.9961	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.34	-5380	-643	-6721	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.001	-0.0005	0.9961	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.34	-5380	-643	-6721	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.002	-0.001	0.9961	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.36	-5388	-640	-6748	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.002	-0.001	0.9961	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.36	-5388	-640	-6748	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.002	-0.001	0.9961	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.36	-5388	-640	-6748	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.002	-0.001	0.9961	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.36	-5388	-640	-6748	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.002	-0.001	0.9956	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.32	-5377	-628	-6730	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.002	-0.001	0.9956	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.32	-5377	-628	-6730	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.002	-0.001	0.9956	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.32	-5377	-628	-6730	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.002	-0.001	0.9956	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.32	-5377	-628	-6730	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0015	-0.0015	0.9961	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.32	-5383	-631	-6762	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0015	-0.0015	0.9961	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.32	-5383	-631	-6762	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0015	-0.0015	0.9961	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.32	-5383	-631	-6762	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0015	-0.0015	0.9961	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.32	-5383	-631	-6762	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0015	-0.0015	0.9966	0.0	0.0	0.0	-0.439	-0.286	-96.817	34.32	-5382	-621	-6742	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0015	-0.0015	0.9966	0.0	0.0	0.0	-0.439	-0.286	-96.817	34.32	-5382	-621	-6742	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0015	-0.0015	0.9966	0.0	0.0	0.0	-0.439	-0.286	-96.817	34.32	-5382	-621	-6742	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0015	-0.0015	0.9966	0.0	0.0	0.0	-0.439	-0.286	-96.817	34.32	-5382	-621	-6742	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00021	-0.74789
 None	0.0024	-0.001	0.9961	0.0	0.0	0.0	-0.439	-0.286	-96.817	34.37	-5376	-625	-6730	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00021	-0.74789
 None	0.0024	-0.001	0.9961	0.0	0.0	0.0	-0.439	-0.286	-96.817	34.37	-5376	-625	-6730	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00021	-0.74789
 None	0.0024	-0.001	0.9961	0.0	0.0	0.0	-0.439	-0.286	-96.817	34.37	-5376	-625	-6730	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00021	-0.74789
 None	0.0024	-0.001	0.9961	0.0	0.0	0.0	-0.439	-0.286	-96.817	34.37	-5376	-625	-6730	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.002	-0.0005	0.9961	0.0	0.0	0.0	-0.439	-0.286	-96.817	34.39	-5374	-627	-6715	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.002	-0.0005	0.9961	0.0	0.0	0.0	-0.439	-0.286	-96.817	34.39	-5374	-627	-6715	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.002	-0.0005	0.9961	0.0	0.0	0.0	-0.439	-0.286	-96.817	34.39	-5374	-627	-6715	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.002	-0.0005	0.9961	0.0	0.0	0.0	-0.439	-0.286	-96.817	34.39	-5374	-627	-6715	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0015	-0.0005	0.9966	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.37	-5381	-635	-6715	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0015	-0.0005	0.9966	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.37	-5381	-635	-6715	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0015	-0.0005	0.9966	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.37	-5381	-635	-6715	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0015	-0.0005	0.9966	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.37	-5381	-635	-6715	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.002	-0.001	0.9961	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.33	-5381	-626	-6776	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.002	-0.001	0.9961	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.33	-5381	-626	-6776	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.002	-0.001	0.9961	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.33	-5381	-626	-6776	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.002	-0.001	0.9961	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.33	-5381	-626	-6776	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.002	-0.0005	0.9966	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.37	-5381	-624	-6742	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.002	-0.0005	0.9966	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.37	-5381	-624	-6742	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.002	-0.0005	0.9966	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.37	-5381	-624	-6742	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.002	-0.0005	0.9966	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.37	-5381	-624	-6742	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0024	-0.001	0.9961	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.34	-5381	-633	-6744	333.105082	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0024	-0.001	0.9961	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.34	-5381	-633	-6744	333.1050821	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0024	-0.001	0.9961	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.34	-5381	-633	-6744	333.1050821	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0024	-0.001	0.9961	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.34	-5381	-633	-6744	333.1050821	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0024	-0.002	0.9956	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.35	-5379	-635	-6742	333.1050821	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0024	-0.002	0.9956	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.35	-5379	-635	-6742	333.1050821	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0024	-0.002	0.9956	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.35	-5379	-635	-6742	333.1050821	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0024	-0.002	0.9956	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.35	-5379	-635	-6742	333.1050821	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0015	-0.0005	0.9966	0.0	0.0	0.0	-0.439	-0.286	-96.817	34.4	-5375	-622	-6730	333.1050821	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0015	-0.0005	0.9966	0.0	0.0	0.0	-0.439	-0.286	-96.817	34.4	-5375	-622	-6730	333.1050821	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0015	-0.0005	0.9966	0.0	0.0	0.0	-0.439	-0.286	-96.817	34.4	-5375	-622	-6730	333.1050821	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0015	-0.0005	0.9966	0.0	0.0	0.0	-0.439	-0.286	-96.817	34.4	-5375	-622	-6730	333.1050821	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0015	-0.0005	0.9966	0.0	0.0	0.0	-0.439	-0.286	-96.817	34.32	-5367	-629	-6759	333.1050821	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0015	-0.0005	0.9966	0.0	0.0	0.0	-0.439	-0.286	-96.817	34.32	-5367	-629	-6759	333.1050821	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0015	-0.0005	0.9966	0.0	0.0	0.0	-0.439	-0.286	-96.817	34.32	-5367	-629	-6759	333.1050821	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0015	-0.0005	0.9966	0.0	0.0	0.0	-0.439	-0.286	-96.817	34.32	-5367	-629	-6759	333.1050821	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.001	-0.001	0.9966	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.34	-5382	-628	-6756	333.1050821	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.001	-0.001	0.9966	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.34	-5382	-628	-6756	333.1050821	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.001	-0.001	0.9966	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.34	-5382	-628	-6756	333.1050821	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.001	-0.001	0.9966	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.34	-5382	-628	-6756	333.1050821	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0015	-0.001	0.9961	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.37	-5378	-638	-6727	333.1050821	32.5630395	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0015	-0.001	0.9961	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.37	-5378	-638	-6727	333.1050821	32.5630396	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
 None	0.0015	-0.001	0.9961	0.0	0.0	0.0	-0.434	-0.286	-96.817	34.37	-5378	-638	-6727	333.1050821	32.5630396	0.0	0.0	0.66376	-0.00113	-0.00024	-0.74789
